"소재지","업종명","화학물질노출근무자수"
"인천","목재및나무제품제조업",10
"인천","식료품제조업",0
"인천","의약품ㆍ화장품향료ㆍ담배제조업",1
"전남","식료품제조업",0
"전남","금속제련업",3714
"전남","금속제련업",0
"전남","금속제련업",72
"전남","금속제련업",0
"전남","금속제련업",381
"전남","선박건조및수리업",0
"전남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",42
"전남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",100
"전남","코크스,연탄및석유정제품제조업",98
"전남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"전남","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",0
"전남","금속제련업",200
"전남","식료품제조업",0
"전남","식료품제조업",0
"광주","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",4
"전남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"전남","식료품제조업",10
"전남","식료품제조업",0
"전남","화학제품제조업",50
"전남","화학제품제조업",30
"전남","식료품제조업",1
"전남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",5
"전남","선박건조및수리업",4
"전남","선박건조및수리업",0
"전남","선박건조및수리업",20
"전남","선박건조및수리업",30
"전남","선박건조및수리업",3
"전남","선박건조및수리업",70
"전남","선박건조및수리업",0
"전남","선박건조및수리업",0
"전남","선박건조및수리업",32
"전남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",15
"전남","선박건조및수리업",0
"전남","선박건조및수리업",7
"전남","선박건조및수리업",10
"전남","선박건조및수리업",40
"전남","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",0
"전남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"전남","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",0
"전남","도자기ㆍ기타요업제품ㆍ시멘트제조업",0
"전남","수송용기계기구제조업ㆍ자동차및모터사이클수리업",3
"전남","고무제품제조업",3
"광주","식료품제조업",0
"전북","기타제조업",0
"전북","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",44
"전북","도금업",37
"전북","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",55
"전북","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",8
"전북","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",30
"전북","화학제품제조업",0
"전북","화학제품제조업",0
"전북","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"전북","수송용기계기구제조업ㆍ자동차및모터사이클수리업",1000
"전북","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",200
"전북","의약품ㆍ화장품향료ㆍ담배제조업",52
"전북","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"전북","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",0
"전북","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",12
"전북","유리제조업",150
"전북","수송용기계기구제조업ㆍ자동차및모터사이클수리업",23
"전북","식료품제조업",0
"전북","화학제품제조업",50
"전북","수송용기계기구제조업ㆍ자동차및모터사이클수리업",16
"전북","섬유또는섬유제품제조업(갑)",0
"전북","수송용기계기구제조업ㆍ자동차및모터사이클수리업",0
"전북","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",0
"전북","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"전북","수송용기계기구제조업ㆍ자동차및모터사이클수리업",3
"전북","수송용기계기구제조업ㆍ자동차및모터사이클수리업",2
"전북","화학제품제조업",72
"전북","수송용기계기구제조업ㆍ자동차및모터사이클수리업",170
"전북","식료품제조업",1
"전북","수송용기계기구제조업ㆍ자동차및모터사이클수리업",0
"전북","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",3
"전북","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",40
"전북","식료품제조업",0
"전북","섬유또는섬유제품제조업(을)",0
"전북","화학제품제조업",0
"전북","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",0
"전북","화학제품제조업",0
"전북","화학제품제조업",800
"전북","수송용기계기구제조업ㆍ자동차및모터사이클수리업",30
"전북","펄프ㆍ지류제조업",25
"전북","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",0
"전북","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"전북","섬유또는섬유제품제조업(갑)",15
"전북","식료품제조업",0
"전북","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"전북","식료품제조업",0
"전북","펄프ㆍ지류제조업",0
"전북","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",20
"전북","수송용기계기구제조업ㆍ자동차및모터사이클수리업",0
"전북","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",0
"전북","펄프ㆍ지류제조업",0
"전북","펄프ㆍ지류제조업",0
"전북","유리제조업",0
"전북","화학제품제조업",1
"전북","수송용기계기구제조업ㆍ자동차및모터사이클수리업",0
"전북","섬유또는섬유제품제조업(을)",0
"전북","화학제품제조업",10
"제주","식료품제조업",0
"충남","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",8
"충남","화학제품제조업",20
"충남","화학제품제조업",917
"충남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",15
"충남","수송용기계기구제조업ㆍ자동차및모터사이클수리업",0
"충남","화학제품제조업",21
"충남","고무제품제조업",38
"충남","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",0
"충남","식료품제조업",8
"충남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",19
"충남","의약품ㆍ화장품향료ㆍ담배제조업",0
"충남","고무제품제조업",2081
"충남","식료품제조업",0
"충남","고무제품제조업",24
"충남","펄프ㆍ지류제조업",11
"충남","식료품제조업",0
"충남","의약품ㆍ화장품향료ㆍ담배제조업",34
"충남","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",40
"충남","식료품제조업",1
"충남","수송용기계기구제조업ㆍ자동차및모터사이클수리업",78
"충남","화학제품제조업",90
"충남","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",0
"충남","금속제련업",4
"충남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",6
"충남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"충남","의약품ㆍ화장품향료ㆍ담배제조업",22
"충남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",42
"충남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"충남","금속제련업",0
"충남","식료품제조업",3
"충남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"충남","금속제련업",0
"충남","금속제련업",81
"충남","금속제련업",0
"충남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",135
"충남","금속제련업",117
"충남","화학제품제조업",37
"충남","금속제련업",150
"충남","금속제련업",0
"충남","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",0
"충남","수송용기계기구제조업ㆍ자동차및모터사이클수리업",15
"충남","수송용기계기구제조업ㆍ자동차및모터사이클수리업",29
"충남","식료품제조업",0
"충남","화학제품제조업",75
"충남","코크스,연탄및석유정제품제조업",900
"충남","도자기ㆍ기타요업제품ㆍ시멘트제조업",64
"충남","화학제품제조업",800
"충남","수송용기계기구제조업ㆍ자동차및모터사이클수리업",72
"충남","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",54
"충남","수송용기계기구제조업ㆍ자동차및모터사이클수리업",0
"충남","수송용기계기구제조업ㆍ자동차및모터사이클수리업",10
"충남","코크스,연탄및석유정제품제조업",80
"충남","수송용기계기구제조업ㆍ자동차및모터사이클수리업",0
"충남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",50
"충남","도금업",2
"충남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",46
"충남","식료품제조업",0
"충남","화학제품제조업",30
"충남","화학제품제조업",83
"충남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",14
"충남","금속제련업",20
"충남","식료품제조업",0
"충남","식료품제조업",0
"충남","펄프ㆍ지류제조업",0
"충남","식료품제조업",0
"충남","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",0
"충남","펄프ㆍ지류제조업",0
"충남","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",947
"충남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",50
"충남","수송용기계기구제조업ㆍ자동차및모터사이클수리업",0
"충남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"충남","기타제조업",45
"충남","의약품ㆍ화장품향료ㆍ담배제조업",35
"충남","수송용기계기구제조업ㆍ자동차및모터사이클수리업",0
"충남","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",0
"충남","도금업",43
"충남","금속제련업",25
"충남","수송용기계기구제조업ㆍ자동차및모터사이클수리업",3
"충남","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",40
"충남","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",16
"충남","화학제품제조업",4
"충남","화학제품제조업",25
"충남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"충남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"충남","수송용기계기구제조업ㆍ자동차및모터사이클수리업",0
"충남","수송용기계기구제조업ㆍ자동차및모터사이클수리업",0
"충남","수송용기계기구제조업ㆍ자동차및모터사이클수리업",21
"충남","유리제조업",2
"충남","수송용기계기구제조업ㆍ자동차및모터사이클수리업",0
"충남","도금업",3
"충남","식료품제조업",2
"충남","수송용기계기구제조업ㆍ자동차및모터사이클수리업",0
"충남","의약품ㆍ화장품향료ㆍ담배제조업",0
"충남","수송용기계기구제조업ㆍ자동차및모터사이클수리업",0
"충남","의약품ㆍ화장품향료ㆍ담배제조업",8
"충남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"충남","의약품ㆍ화장품향료ㆍ담배제조업",50
"충남","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",0
"충남","수송용기계기구제조업ㆍ자동차및모터사이클수리업",0
"충남","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",70
"충남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"충남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",150
"충남","유리제조업",0
"충남","유리제조업",61
"충남","고무제품제조업",0
"충남","수송용기계기구제조업ㆍ자동차및모터사이클수리업",4
"충남","수송용기계기구제조업ㆍ자동차및모터사이클수리업",100
"충남","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",30
"충남","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",100
"충남","화학제품제조업",15
"충남","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",35
"충남","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",780
"충남","화학제품제조업",4
"충남","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",42
"충남","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",25
"충남","식료품제조업",0
"충남","고무제품제조업",5
"충남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",8
"충남","수송용기계기구제조업ㆍ자동차및모터사이클수리업",50
"충남","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",6
"충남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"충남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",45
"충남","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",21
"충남","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",100
"충남","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",109
